game_id,agent_p1,agent_p2,seed,winner,turns,time_sec,p1_alive,p2_alive,p1_captures,p2_captures
24,LOOK-A3-simple-stack,LOOK,4064,-1,70,0.267,0,4,4,8
25,LOOK-A3-simple-stack,LOOK,4065,-1,92,0.368,0,3,5,8
26,LOOK-A3-simple-stack,LOOK,4066,-1,66,0.208,0,5,3,8
27,LOOK-A3-simple-stack,LOOK,4067,-1,66,0.639,0,5,3,8
4,LOOK-A3-simple-stack,LOOK,4044,1,89,0.347,4,0,8,4
5,LOOK-A3-simple-stack,LOOK,4045,-1,112,0.276,0,2,6,8
6,LOOK-A3-simple-stack,LOOK,4046,-1,98,1.054,0,4,4,8
7,LOOK-A3-simple-stack,LOOK,4047,1,67,0.091,6,0,8,2
52,LOOK-A3-simple-stack,LOOK,4092,1,45,0.542,5,0,8,3
53,LOOK-A3-simple-stack,LOOK,4093,1,53,0.944,6,0,8,2
54,LOOK-A3-simple-stack,LOOK,4094,-1,136,0.297,0,2,6,8
55,LOOK-A3-simple-stack,LOOK,4095,1,57,0.166,6,0,8,2
48,LOOK-A3-simple-stack,LOOK,4088,-1,106,0.252,0,4,4,8
49,LOOK-A3-simple-stack,LOOK,4089,1,63,0.268,6,0,8,2
50,LOOK-A3-simple-stack,LOOK,4090,-1,138,1.092,0,2,6,8
51,LOOK-A3-simple-stack,LOOK,4091,1,43,0.467,6,0,8,2
0,LOOK-A3-simple-stack,LOOK,4040,1,77,0.779,5,0,8,3
1,LOOK-A3-simple-stack,LOOK,4041,-1,52,0.174,0,5,3,8
2,LOOK-A3-simple-stack,LOOK,4042,1,111,0.33,3,0,8,5
3,LOOK-A3-simple-stack,LOOK,4043,-1,168,1.199,0,2,6,8
12,LOOK-A3-simple-stack,LOOK,4052,1,107,1.225,1,0,8,7
13,LOOK-A3-simple-stack,LOOK,4053,1,75,0.372,4,0,8,4
14,LOOK-A3-simple-stack,LOOK,4054,1,57,0.547,8,0,8,0
15,LOOK-A3-simple-stack,LOOK,4055,1,113,0.334,2,0,8,6
8,LOOK-A3-simple-stack,LOOK,4048,-1,86,0.289,0,2,6,8
9,LOOK-A3-simple-stack,LOOK,4049,1,111,0.332,4,0,8,4
10,LOOK-A3-simple-stack,LOOK,4050,-1,148,1.205,0,1,7,8
11,LOOK-A3-simple-stack,LOOK,4051,1,169,0.833,5,0,8,3
44,LOOK-A3-simple-stack,LOOK,4084,1,103,0.322,1,0,8,7
45,LOOK-A3-simple-stack,LOOK,4085,-1,150,1.29,0,1,7,8
46,LOOK-A3-simple-stack,LOOK,4086,1,87,0.726,3,0,8,5
47,LOOK-A3-simple-stack,LOOK,4087,1,57,0.287,5,0,8,3
28,LOOK-A3-simple-stack,LOOK,4068,-1,80,0.99,0,1,7,8
29,LOOK-A3-simple-stack,LOOK,4069,-1,66,0.142,0,7,1,8
30,LOOK-A3-simple-stack,LOOK,4070,-1,90,0.771,0,6,2,8
31,LOOK-A3-simple-stack,LOOK,4071,1,91,0.771,3,0,8,5
40,LOOK-A3-simple-stack,LOOK,4080,-1,66,0.188,0,2,6,8
41,LOOK-A3-simple-stack,LOOK,4081,-1,60,1.845,0,7,1,8
42,LOOK-A3-simple-stack,LOOK,4082,-1,84,0.432,0,6,2,8
43,LOOK-A3-simple-stack,LOOK,4083,-1,134,0.322,0,2,6,8
20,LOOK-A3-simple-stack,LOOK,4060,-1,32,1.346,0,8,0,8
21,LOOK-A3-simple-stack,LOOK,4061,-1,158,1.37,0,2,6,8
22,LOOK-A3-simple-stack,LOOK,4062,1,51,0.252,3,0,8,5
23,LOOK-A3-simple-stack,LOOK,4063,-1,112,0.163,0,2,6,8
56,LOOK-A3-simple-stack,LOOK,4096,-1,162,0.238,0,1,7,8
57,LOOK-A3-simple-stack,LOOK,4097,1,95,0.729,3,0,8,5
58,LOOK-A3-simple-stack,LOOK,4098,1,57,0.066,6,0,8,2
59,LOOK-A3-simple-stack,LOOK,4099,1,77,0.781,5,0,8,3
32,LOOK-A3-simple-stack,LOOK,4072,-1,160,0.513,0,3,5,8
33,LOOK-A3-simple-stack,LOOK,4073,1,79,0.329,3,0,8,5
34,LOOK-A3-simple-stack,LOOK,4074,-1,166,2.011,0,1,7,8
35,LOOK-A3-simple-stack,LOOK,4075,1,83,0.599,3,0,8,5
36,LOOK-A3-simple-stack,LOOK,4076,-1,112,0.666,0,3,5,8
37,LOOK-A3-simple-stack,LOOK,4077,1,113,0.158,1,0,8,7
38,LOOK-A3-simple-stack,LOOK,4078,1,109,1.142,2,0,8,6
39,LOOK-A3-simple-stack,LOOK,4079,1,87,1.925,3,0,8,5
68,LOOK-A3-simple-stack,LOOK,4108,1,49,0.992,5,0,8,3
69,LOOK-A3-simple-stack,LOOK,4109,1,117,0.205,3,0,8,5
70,LOOK-A3-simple-stack,LOOK,4110,1,101,0.064,3,0,8,5
71,LOOK-A3-simple-stack,LOOK,4111,1,143,0.614,1,0,8,7
64,LOOK-A3-simple-stack,LOOK,4104,1,93,0.385,2,0,8,6
65,LOOK-A3-simple-stack,LOOK,4105,-1,140,0.466,0,7,1,8
66,LOOK-A3-simple-stack,LOOK,4106,1,65,0.838,6,0,8,2
67,LOOK-A3-simple-stack,LOOK,4107,1,89,0.453,4,0,8,4
96,LOOK-A3-simple-stack,LOOK,4136,-1,142,0.115,0,2,6,8
97,LOOK-A3-simple-stack,LOOK,4137,1,45,0.275,7,0,8,1
98,LOOK-A3-simple-stack,LOOK,4138,-1,60,0.183,0,5,3,8
99,LOOK-A3-simple-stack,LOOK,4139,-1,116,0.608,0,3,5,8
104,LOOK-A3-simple-stack,LOOK,4144,-1,74,0.145,0,6,2,8
105,LOOK-A3-simple-stack,LOOK,4145,1,73,0.135,7,0,8,1
106,LOOK-A3-simple-stack,LOOK,4146,-1,50,0.411,0,6,2,8
107,LOOK-A3-simple-stack,LOOK,4147,-1,226,0.76,0,2,6,8
88,LOOK-A3-simple-stack,LOOK,4128,1,59,0.61,5,0,8,3
89,LOOK-A3-simple-stack,LOOK,4129,-1,64,1.387,0,8,0,8
90,LOOK-A3-simple-stack,LOOK,4130,-1,112,0.484,0,3,5,8
91,LOOK-A3-simple-stack,LOOK,4131,-1,72,0.269,0,7,1,8
76,LOOK-A3-simple-stack,LOOK,4116,-1,82,0.37,0,4,4,8
77,LOOK-A3-simple-stack,LOOK,4117,1,93,1.508,2,0,8,6
78,LOOK-A3-simple-stack,LOOK,4118,1,61,1.041,3,0,8,5
79,LOOK-A3-simple-stack,LOOK,4119,1,91,0.206,2,0,8,6
116,LOOK-A3-simple-stack,LOOK,4156,-1,52,0.183,0,5,3,8
117,LOOK-A3-simple-stack,LOOK,4157,1,95,0.608,4,0,8,4
118,LOOK-A3-simple-stack,LOOK,4158,1,87,0.11,3,0,8,5
119,LOOK-A3-simple-stack,LOOK,4159,-1,198,0.688,0,3,5,8
72,LOOK-A3-simple-stack,LOOK,4112,-1,158,0.406,0,2,6,8
73,LOOK-A3-simple-stack,LOOK,4113,-1,74,0.365,0,7,1,8
74,LOOK-A3-simple-stack,LOOK,4114,-1,66,2.145,0,7,1,8
75,LOOK-A3-simple-stack,LOOK,4115,-1,76,0.575,0,2,6,8
80,LOOK-A3-simple-stack,LOOK,4120,1,81,0.984,4,0,8,4
81,LOOK-A3-simple-stack,LOOK,4121,-1,70,0.416,0,5,3,8
82,LOOK-A3-simple-stack,LOOK,4122,-1,92,0.338,0,5,3,8
83,LOOK-A3-simple-stack,LOOK,4123,1,83,2.756,5,0,8,3
84,LOOK-A3-simple-stack,LOOK,4124,1,57,2.954,4,0,8,4
85,LOOK-A3-simple-stack,LOOK,4125,-1,150,1.365,0,1,7,8
86,LOOK-A3-simple-stack,LOOK,4126,-1,158,0.438,0,1,7,8
87,LOOK-A3-simple-stack,LOOK,4127,-1,60,0.327,0,2,6,8
124,LOOK-A3-simple-stack,LOOK,4164,-1,92,0.423,0,2,6,8
125,LOOK-A3-simple-stack,LOOK,4165,1,191,0.543,1,0,8,7
126,LOOK-A3-simple-stack,LOOK,4166,1,57,0.332,6,0,8,2
127,LOOK-A3-simple-stack,LOOK,4167,-1,86,2.071,0,3,5,8
92,LOOK-A3-simple-stack,LOOK,4132,1,101,0.5,5,0,8,3
93,LOOK-A3-simple-stack,LOOK,4133,1,119,0.19,1,0,8,7
94,LOOK-A3-simple-stack,LOOK,4134,-1,104,0.4,0,1,7,8
95,LOOK-A3-simple-stack,LOOK,4135,-1,64,4.541,0,6,2,8
128,LOOK-A3-simple-stack,LOOK,4168,1,81,0.427,5,0,8,3
129,LOOK-A3-simple-stack,LOOK,4169,1,77,0.76,7,0,8,1
130,LOOK-A3-simple-stack,LOOK,4170,-1,62,1.7,0,5,3,8
131,LOOK-A3-simple-stack,LOOK,4171,-1,76,0.486,0,4,4,8
140,LOOK-A3-simple-stack,LOOK,4180,-1,134,1.595,0,2,6,8
141,LOOK-A3-simple-stack,LOOK,4181,1,107,0.428,4,0,8,4
142,LOOK-A3-simple-stack,LOOK,4182,1,61,0.399,5,0,8,3
143,LOOK-A3-simple-stack,LOOK,4183,-1,72,0.496,0,5,3,8
112,LOOK-A3-simple-stack,LOOK,4152,1,77,0.559,3,0,8,5
113,LOOK-A3-simple-stack,LOOK,4153,-1,54,2.207,0,5,3,8
114,LOOK-A3-simple-stack,LOOK,4154,1,85,0.69,6,0,8,2
115,LOOK-A3-simple-stack,LOOK,4155,1,129,1.514,2,0,8,6
100,LOOK-A3-simple-stack,LOOK,4140,1,101,0.365,5,0,8,3
101,LOOK-A3-simple-stack,LOOK,4141,-1,72,0.077,0,2,6,8
102,LOOK-A3-simple-stack,LOOK,4142,1,59,0.425,5,0,8,3
103,LOOK-A3-simple-stack,LOOK,4143,1,111,5.253,2,0,8,6
168,LOOK-A3-simple-stack,LOOK,4208,-1,98,0.219,0,2,6,8
169,LOOK-A3-simple-stack,LOOK,4209,-1,56,0.282,0,7,1,8
170,LOOK-A3-simple-stack,LOOK,4210,-1,122,0.245,0,5,3,8
171,LOOK-A3-simple-stack,LOOK,4211,-1,66,0.066,0,4,4,8
148,LOOK-A3-simple-stack,LOOK,4188,1,67,0.34,8,0,8,0
149,LOOK-A3-simple-stack,LOOK,4189,1,99,1.048,4,0,8,4
150,LOOK-A3-simple-stack,LOOK,4190,-1,86,1.086,0,5,3,8
151,LOOK-A3-simple-stack,LOOK,4191,1,55,0.937,7,0,8,1
120,LOOK-A3-simple-stack,LOOK,4160,-1,96,4.761,0,5,3,8
121,LOOK-A3-simple-stack,LOOK,4161,1,73,0.639,6,0,8,2
122,LOOK-A3-simple-stack,LOOK,4162,1,77,1.081,3,0,8,5
123,LOOK-A3-simple-stack,LOOK,4163,1,119,0.397,4,0,8,4
108,LOOK-A3-simple-stack,LOOK,4148,1,73,5.844,6,0,8,2
