game_id,agent_p1,agent_p2,seed,winner,turns,time_sec,p1_alive,p2_alive,p1_captures,p2_captures
24,LOOK-A3-simple-stack,LOOK,4064,1,61,0.498,8,0,8,0
25,LOOK-A3-simple-stack,LOOK,4065,-1,70,0.432,0,7,1,8
26,LOOK-A3-simple-stack,LOOK,4066,-1,72,0.439,0,5,3,8
27,LOOK-A3-simple-stack,LOOK,4067,1,135,0.652,1,0,8,7
28,LOOK-A3-simple-stack,LOOK,4068,1,71,1.816,3,0,8,5
29,LOOK-A3-simple-stack,LOOK,4069,-1,88,0.289,0,3,5,8
30,LOOK-A3-simple-stack,LOOK,4070,-1,108,0.44,0,3,5,8
31,LOOK-A3-simple-stack,LOOK,4071,-1,82,0.801,0,8,0,8
52,LOOK-A3-simple-stack,LOOK,4092,1,111,2.017,3,0,8,5
53,LOOK-A3-simple-stack,LOOK,4093,1,103,0.403,5,0,8,3
54,LOOK-A3-simple-stack,LOOK,4094,1,81,0.258,2,0,8,6
55,LOOK-A3-simple-stack,LOOK,4095,1,73,1.209,6,0,8,2
40,LOOK-A3-simple-stack,LOOK,4080,-1,200,0.866,0,4,4,8
41,LOOK-A3-simple-stack,LOOK,4081,-1,90,1.171,0,4,4,8
42,LOOK-A3-simple-stack,LOOK,4082,-1,206,2.254,0,4,4,8
43,LOOK-A3-simple-stack,LOOK,4083,-1,120,0.433,0,4,4,8
0,LOOK-A3-simple-stack,LOOK,4040,-1,130,1.518,0,4,4,8
1,LOOK-A3-simple-stack,LOOK,4041,1,163,1.348,3,0,8,5
2,LOOK-A3-simple-stack,LOOK,4042,1,83,0.333,4,0,8,4
3,LOOK-A3-simple-stack,LOOK,4043,1,183,1.939,2,0,8,6
44,LOOK-A3-simple-stack,LOOK,4084,1,237,0.575,1,0,8,7
45,LOOK-A3-simple-stack,LOOK,4085,-1,78,0.447,0,5,3,8
46,LOOK-A3-simple-stack,LOOK,4086,1,67,1.766,8,0,8,0
47,LOOK-A3-simple-stack,LOOK,4087,-1,214,2.895,0,1,7,8
4,LOOK-A3-simple-stack,LOOK,4044,1,205,1.783,2,0,8,6
5,LOOK-A3-simple-stack,LOOK,4045,1,85,0.45,4,0,8,4
6,LOOK-A3-simple-stack,LOOK,4046,-1,82,3.591,0,5,3,8
7,LOOK-A3-simple-stack,LOOK,4047,-1,90,0.237,0,3,5,8
48,LOOK-A3-simple-stack,LOOK,4088,-1,148,1.439,0,3,5,8
49,LOOK-A3-simple-stack,LOOK,4089,1,85,0.697,6,0,8,2
50,LOOK-A3-simple-stack,LOOK,4090,1,85,3.286,7,0,8,1
51,LOOK-A3-simple-stack,LOOK,4091,1,59,1.421,6,0,8,2
56,LOOK-A3-simple-stack,LOOK,4096,1,127,0.415,1,0,8,7
57,LOOK-A3-simple-stack,LOOK,4097,1,95,1.777,4,0,8,4
58,LOOK-A3-simple-stack,LOOK,4098,1,65,0.164,9,0,8,-1
59,LOOK-A3-simple-stack,LOOK,4099,1,151,2.553,3,0,8,5
12,LOOK-A3-simple-stack,LOOK,4052,-1,174,3.821,0,3,5,8
13,LOOK-A3-simple-stack,LOOK,4053,-1,150,1.245,0,2,6,8
14,LOOK-A3-simple-stack,LOOK,4054,1,71,1.438,5,0,8,3
15,LOOK-A3-simple-stack,LOOK,4055,-1,100,0.509,0,4,4,8
32,LOOK-A3-simple-stack,LOOK,4072,1,145,1.87,3,0,8,5
33,LOOK-A3-simple-stack,LOOK,4073,-1,98,0.852,0,4,4,8
34,LOOK-A3-simple-stack,LOOK,4074,1,61,4.21,5,0,8,3
35,LOOK-A3-simple-stack,LOOK,4075,1,121,1.588,2,0,8,6
36,LOOK-A3-simple-stack,LOOK,4076,-1,82,1.889,0,5,3,8
37,LOOK-A3-simple-stack,LOOK,4077,-1,122,0.753,0,5,3,8
38,LOOK-A3-simple-stack,LOOK,4078,1,121,2.855,3,0,8,5
39,LOOK-A3-simple-stack,LOOK,4079,1,123,3.111,1,0,8,7
92,LOOK-A3-simple-stack,LOOK,4132,1,115,1.476,3,0,8,5
93,LOOK-A3-simple-stack,LOOK,4133,-1,72,0.221,0,2,6,8
94,LOOK-A3-simple-stack,LOOK,4134,-1,90,0.102,0,2,6,8
95,LOOK-A3-simple-stack,LOOK,4135,-1,172,0.47,0,2,6,8
16,LOOK-A3-simple-stack,LOOK,4056,-1,68,1.342,0,6,2,8
17,LOOK-A3-simple-stack,LOOK,4057,1,131,0.579,3,0,8,5
18,LOOK-A3-simple-stack,LOOK,4058,-1,120,0.839,0,1,7,8
19,LOOK-A3-simple-stack,LOOK,4059,1,63,6.854,6,0,8,2
20,LOOK-A3-simple-stack,LOOK,4060,1,95,1.274,3,0,8,5
21,LOOK-A3-simple-stack,LOOK,4061,-1,172,6.48,0,2,6,8
22,LOOK-A3-simple-stack,LOOK,4062,1,179,2.298,2,0,8,6
23,LOOK-A3-simple-stack,LOOK,4063,1,103,0.581,4,0,8,4
64,LOOK-A3-simple-stack,LOOK,4104,-1,86,0.616,0,5,3,8
