game_id,agent_p1,agent_p2,seed,winner,turns,time_sec,p1_alive,p2_alive,p1_captures,p2_captures
3579,GA-Original,MCTST-800-h-d2,5605,1,77,39.379,5,0,8,3
3564,GA-Original,MCTST-800-h-d2,5590,1,53,26.32,5,0,8,3
3565,GA-Original,MCTST-800-h-d2,5591,1,61,26.003,4,0,8,4
3566,GA-Original,MCTST-800-h-d2,5592,-1,80,54.188,0,7,1,8
3567,GA-Original,MCTST-800-h-d2,5593,1,43,21.671,6,0,8,2
3556,GA-Original,MCTST-800-h-d2,5582,1,77,33.94,4,0,8,4
3557,GA-Original,MCTST-800-h-d2,5583,1,165,23.565,5,0,8,3
3558,GA-Original,MCTST-800-h-d2,5584,1,155,38.567,2,0,8,6
3559,GA-Original,MCTST-800-h-d2,5585,-1,144,39.821,0,2,6,8
3540,GA-Original,MCTST-800-h-d2,5566,-1,64,38.079,0,2,6,8
3541,GA-Original,MCTST-800-h-d2,5567,1,77,36.717,6,0,8,2
3542,GA-Original,MCTST-800-h-d2,5568,1,47,29.633,6,0,8,2
3543,GA-Original,MCTST-800-h-d2,5569,1,97,39.163,3,0,8,5
3552,GA-Original,MCTST-800-h-d2,5578,1,59,28.489,3,0,8,5
3553,GA-Original,MCTST-800-h-d2,5579,-1,110,42.422,0,3,5,8
3554,GA-Original,MCTST-800-h-d2,5580,1,65,37.955,6,0,8,2
3555,GA-Original,MCTST-800-h-d2,5581,1,61,32.114,7,0,8,1
3580,GA-Original,MCTST-800-h-d2,5606,1,63,26.106,6,0,8,2
3581,GA-Original,MCTST-800-h-d2,5607,1,81,29.826,2,0,8,6
3582,GA-Original,MCTST-800-h-d2,5608,1,159,32.334,1,0,8,7
3583,GA-Original,MCTST-800-h-d2,5609,1,87,35.754,1,0,8,7
3544,GA-Original,MCTST-800-h-d2,5570,1,51,17.764,6,0,8,2
3545,GA-Original,MCTST-800-h-d2,5571,-1,82,42.311,0,2,6,8
3546,GA-Original,MCTST-800-h-d2,5572,1,85,36.552,1,0,8,7
3547,GA-Original,MCTST-800-h-d2,5573,-1,108,46.37,0,4,4,8
3500,GA-Original,MCTST-800-h-d2,5526,1,79,35.466,2,0,8,6
3501,GA-Original,MCTST-800-h-d2,5527,1,73,46.116,5,0,8,3
3502,GA-Original,MCTST-800-h-d2,5528,1,61,41.034,4,0,8,4
3503,GA-Original,MCTST-800-h-d2,5529,1,147,43.652,2,0,8,6
3524,GA-Original,MCTST-800-h-d2,5550,-1,102,47.937,0,4,4,8
3525,GA-Original,MCTST-800-h-d2,5551,1,49,20.866,7,0,8,1
3526,GA-Original,MCTST-800-h-d2,5552,1,53,33.638,5,0,8,3
3527,GA-Original,MCTST-800-h-d2,5553,-1,72,53.053,0,5,3,8
3588,GA-Original,MCTST-800-h-d2,5614,1,79,45.331,4,0,8,4
3589,GA-Original,MCTST-800-h-d2,5615,-1,76,27.658,0,2,6,8
3590,GA-Original,MCTST-800-h-d2,5616,-1,104,27.65,0,1,7,8
3591,GA-Original,MCTST-800-h-d2,5617,1,43,19.929,7,0,8,1
3536,GA-Original,MCTST-800-h-d2,5562,1,49,9.623,7,0,8,1
3537,GA-Original,MCTST-800-h-d2,5563,-1,134,62.814,0,2,6,8
3538,GA-Original,MCTST-800-h-d2,5564,1,45,31.293,7,0,8,1
3539,GA-Original,MCTST-800-h-d2,5565,-1,78,52.902,0,5,3,8
3572,GA-Original,MCTST-800-h-d2,5598,1,73,40.167,2,0,8,6
3573,GA-Original,MCTST-800-h-d2,5599,1,121,19.657,4,0,8,4
3574,GA-Original,MCTST-800-h-d2,5600,1,77,23.82,4,0,8,4
3575,GA-Original,MCTST-800-h-d2,5601,1,91,54.566,5,0,8,3
3584,GA-Original,MCTST-800-h-d2,5610,1,101,41.922,2,0,8,6
3585,GA-Original,MCTST-800-h-d2,5611,1,99,15.609,2,0,8,6
3586,GA-Original,MCTST-800-h-d2,5612,-1,104,45.895,0,1,7,8
3587,GA-Original,MCTST-800-h-d2,5613,-1,58,31.329,0,6,2,8
3560,GA-Original,MCTST-800-h-d2,5586,-1,84,32.145,0,1,7,8
3561,GA-Original,MCTST-800-h-d2,5587,1,95,33.815,2,0,8,6
3562,GA-Original,MCTST-800-h-d2,5588,-1,86,36.998,0,1,7,8
3563,GA-Original,MCTST-800-h-d2,5589,1,73,55.185,5,0,8,3
3532,GA-Original,MCTST-800-h-d2,5558,1,53,29.951,5,0,8,3
3533,GA-Original,MCTST-800-h-d2,5559,-1,74,61.874,0,4,4,8
3534,GA-Original,MCTST-800-h-d2,5560,-1,106,47.09,0,3,5,8
3535,GA-Original,MCTST-800-h-d2,5561,-1,62,33.504,0,2,6,8
3596,GA-Original,MCTST-800-h-d2,5622,-1,70,33.535,0,3,5,8
3597,GA-Original,MCTST-800-h-d2,5623,1,81,49.337,2,0,8,6
3598,GA-Original,MCTST-800-h-d2,5624,1,63,26.994,6,0,8,2
3599,GA-Original,MCTST-800-h-d2,5625,-1,64,30.8,0,4,4,8
3592,GA-Original,MCTST-800-h-d2,5618,1,157,59.365,2,0,8,6
3593,GA-Original,MCTST-800-h-d2,5619,-1,102,54.284,0,2,6,8
3594,GA-Original,MCTST-800-h-d2,5620,1,77,23.67,6,0,8,2
3595,GA-Original,MCTST-800-h-d2,5621,1,41,20.271,6,0,8,2
3520,GA-Original,MCTST-800-h-d2,5546,1,63,54.119,6,0,8,2
3521,GA-Original,MCTST-800-h-d2,5547,1,83,48.419,4,0,8,4
3522,GA-Original,MCTST-800-h-d2,5548,-1,132,63.454,0,3,5,8
3523,GA-Original,MCTST-800-h-d2,5549,1,69,36.722,5,0,8,3
3600,MCTST-800-h-d6,MCTS-800-h,5626,-1,46,35.082,0,5,3,8
3601,MCTST-800-h-d6,MCTS-800-h,5627,-1,94,88.178,0,3,5,8
3602,MCTST-800-h-d6,MCTS-800-h,5628,1,47,58.873,5,0,8,3
3603,MCTST-800-h-d6,MCTS-800-h,5629,-1,54,46.825,0,6,2,8
3688,MCTST-800-h-d6,MCTS-800-h,5714,1,61,50.751,5,0,8,3
3689,MCTST-800-h-d6,MCTS-800-h,5715,-1,62,70.244,0,3,5,8
3690,MCTST-800-h-d6,MCTS-800-h,5716,1,45,40.948,7,0,8,1
3691,MCTST-800-h-d6,MCTS-800-h,5717,-1,58,47.574,0,4,4,8
3692,MCTST-800-h-d6,MCTS-800-h,5718,1,43,53.006,5,0,8,3
3693,MCTST-800-h-d6,MCTS-800-h,5719,-1,104,71.859,0,1,7,8
3694,MCTST-800-h-d6,MCTS-800-h,5720,-1,68,35.886,0,3,5,8
3695,MCTST-800-h-d6,MCTS-800-h,5721,1,89,49.883,6,0,8,2
3652,MCTST-800-h-d6,MCTS-800-h,5678,1,35,44.684,5,0,8,3
3653,MCTST-800-h-d6,MCTS-800-h,5679,-1,134,64.272,0,1,7,8
3654,MCTST-800-h-d6,MCTS-800-h,5680,-1,54,60.402,0,5,3,8
3655,MCTST-800-h-d6,MCTS-800-h,5681,-1,64,75.996,0,1,7,8
3660,MCTST-800-h-d6,MCTS-800-h,5686,1,99,72.46,2,0,8,6
3661,MCTST-800-h-d6,MCTS-800-h,5687,-1,104,68.368,0,4,4,8
3662,MCTST-800-h-d6,MCTS-800-h,5688,-1,96,52.596,0,6,2,8
3663,MCTST-800-h-d6,MCTS-800-h,5689,-1,50,49.301,0,5,3,8
3604,MCTST-800-h-d6,MCTS-800-h,5630,-1,80,61.065,0,6,2,8
3605,MCTST-800-h-d6,MCTS-800-h,5631,-1,110,56.932,0,2,6,8
3606,MCTST-800-h-d6,MCTS-800-h,5632,1,59,62.739,5,0,8,3
3607,MCTST-800-h-d6,MCTS-800-h,5633,-1,110,94.687,0,4,4,8
3640,MCTST-800-h-d6,MCTS-800-h,5666,-1,108,95.767,0,4,4,8
3641,MCTST-800-h-d6,MCTS-800-h,5667,-1,96,62.649,0,1,7,8
3642,MCTST-800-h-d6,MCTS-800-h,5668,1,61,61.396,3,0,8,5
3643,MCTST-800-h-d6,MCTS-800-h,5669,1,99,40.78,1,0,8,7
3616,MCTST-800-h-d6,MCTS-800-h,5642,-1,60,64.806,0,5,3,8
3617,MCTST-800-h-d6,MCTS-800-h,5643,1,77,67.18,2,0,8,6
3618,MCTST-800-h-d6,MCTS-800-h,5644,-1,56,63.305,0,4,4,8
3619,MCTST-800-h-d6,MCTS-800-h,5645,-1,110,80.094,0,2,6,8
3672,MCTST-800-h-d6,MCTS-800-h,5698,-1,118,78.541,0,2,6,8
3673,MCTST-800-h-d6,MCTS-800-h,5699,-1,50,59.146,0,4,4,8
3674,MCTST-800-h-d6,MCTS-800-h,5700,-1,52,58.627,0,4,4,8
3675,MCTST-800-h-d6,MCTS-800-h,5701,-1,60,57.202,0,3,5,8
3628,MCTST-800-h-d6,MCTS-800-h,5654,1,59,56.637,4,0,8,4
3629,MCTST-800-h-d6,MCTS-800-h,5655,1,61,60.644,5,0,8,3
3630,MCTST-800-h-d6,MCTS-800-h,5656,1,211,87.171,1,0,8,7
3631,MCTST-800-h-d6,MCTS-800-h,5657,-1,80,74.523,0,3,5,8
3648,MCTST-800-h-d6,MCTS-800-h,5674,1,63,74.455,4,0,8,4
3649,MCTST-800-h-d6,MCTS-800-h,5675,1,65,62.445,6,0,8,2
3650,MCTST-800-h-d6,MCTS-800-h,5676,-1,46,44.006,0,7,1,8
3651,MCTST-800-h-d6,MCTS-800-h,5677,1,103,92.501,3,0,8,5
3696,MCTST-800-h-d6,MCTS-800-h,5722,1,47,65.522,7,0,8,1
3697,MCTST-800-h-d6,MCTS-800-h,5723,-1,42,49.726,0,7,1,8
3698,MCTST-800-h-d6,MCTS-800-h,5724,1,103,69.357,1,0,8,7
3699,MCTST-800-h-d6,MCTS-800-h,5725,-1,46,60.505,0,4,4,8
3632,MCTST-800-h-d6,MCTS-800-h,5658,1,81,88.984,4,0,8,4
3633,MCTST-800-h-d6,MCTS-800-h,5659,1,59,68.491,5,0,8,3
3634,MCTST-800-h-d6,MCTS-800-h,5660,-1,50,62.081,0,5,3,8
3635,MCTST-800-h-d6,MCTS-800-h,5661,-1,62,64.708,0,5,3,8
3708,MCTST-800-h-d6,MCTS-800-h,5734,-1,68,48.202,0,4,4,8
3709,MCTST-800-h-d6,MCTS-800-h,5735,-1,96,52.921,0,1,7,8
3710,MCTST-800-h-d6,MCTS-800-h,5736,1,69,81.301,3,0,8,5
3711,MCTST-800-h-d6,MCTS-800-h,5737,1,67,63.573,2,0,8,6
3612,MCTST-800-h-d6,MCTS-800-h,5638,-1,118,81.057,0,2,6,8
3613,MCTST-800-h-d6,MCTS-800-h,5639,-1,120,97.97,0,3,5,8
3614,MCTST-800-h-d6,MCTS-800-h,5640,1,79,55.228,4,0,8,4
3615,MCTST-800-h-d6,MCTS-800-h,5641,-1,66,69.565,0,2,6,8
3656,MCTST-800-h-d6,MCTS-800-h,5682,1,83,84.012,4,0,8,4
3657,MCTST-800-h-d6,MCTS-800-h,5683,-1,70,73.673,0,3,5,8
3658,MCTST-800-h-d6,MCTS-800-h,5684,-1,72,68.866,0,4,4,8
3659,MCTST-800-h-d6,MCTS-800-h,5685,1,89,62.79,3,0,8,5
3752,MCTST-800-h-d6,MCTS-800-h,5778,-1,64,57.043,0,3,5,8
3753,MCTST-800-h-d6,MCTS-800-h,5779,1,71,64.453,5,0,8,3
3754,MCTST-800-h-d6,MCTS-800-h,5780,-1,48,29.487,0,8,0,8
3755,MCTST-800-h-d6,MCTS-800-h,5781,1,57,72.68,5,0,8,3
3800,MCTS-800-h,MCTST-800-h-d6,5826,1,57,53.777,3,0,8,5
3801,MCTS-800-h,MCTST-800-h-d6,5827,1,89,49.705,2,0,8,6
3802,MCTS-800-h,MCTST-800-h-d6,5828,-1,48,51.046,0,6,2,8
3803,MCTS-800-h,MCTST-800-h-d6,5829,1,53,47.636,6,0,8,2
3676,MCTST-800-h-d6,MCTS-800-h,5702,-1,78,91.573,0,2,6,8
3677,MCTST-800-h-d6,MCTS-800-h,5703,-1,52,58.169,0,4,4,8
3678,MCTST-800-h-d6,MCTS-800-h,5704,-1,58,59.687,0,4,4,8
3679,MCTST-800-h-d6,MCTS-800-h,5705,-1,124,76.051,0,4,4,8
3608,MCTST-800-h-d6,MCTS-800-h,5634,1,97,69.642,3,0,8,5
3609,MCTST-800-h-d6,MCTS-800-h,5635,-1,60,83.659,0,4,4,8
3610,MCTST-800-h-d6,MCTS-800-h,5636,-1,114,64.393,0,2,6,8
3611,MCTST-800-h-d6,MCTS-800-h,5637,1,217,102.376,1,0,8,7
3736,MCTST-800-h-d6,MCTS-800-h,5762,-1,56,59.731,0,2,6,8
3737,MCTST-800-h-d6,MCTS-800-h,5763,-1,66,75.782,0,5,3,8
3738,MCTST-800-h-d6,MCTS-800-h,5764,-1,62,60.014,0,8,0,8
3739,MCTST-800-h-d6,MCTS-800-h,5765,1,59,48.666,5,0,8,3
3760,MCTST-800-h-d6,MCTS-800-h,5786,-1,60,69.015,0,4,4,8
3761,MCTST-800-h-d6,MCTS-800-h,5787,1,105,40.201,1,0,8,7
3762,MCTST-800-h-d6,MCTS-800-h,5788,-1,70,68.464,0,7,1,8
3763,MCTST-800-h-d6,MCTS-800-h,5789,-1,62,53.361,0,5,3,8
3704,MCTST-800-h-d6,MCTS-800-h,5730,-1,64,77.064,0,3,5,8
3705,MCTST-800-h-d6,MCTS-800-h,5731,-1,86,78.716,0,2,6,8
3706,MCTST-800-h-d6,MCTS-800-h,5732,-1,50,70.568,0,5,3,8
3707,MCTST-800-h-d6,MCTS-800-h,5733,-1,68,49.337,0,5,3,8
3668,MCTST-800-h-d6,MCTS-800-h,5694,1,73,69.236,2,0,8,6
3669,MCTST-800-h-d6,MCTS-800-h,5695,1,79,80.909,3,0,8,5
3670,MCTST-800-h-d6,MCTS-800-h,5696,1,83,91.14,5,0,8,3
3671,MCTST-800-h-d6,MCTS-800-h,5697,1,69,65.145,2,0,8,6
3644,MCTST-800-h-d6,MCTS-800-h,5670,-1,104,77.676,0,3,5,8
3645,MCTST-800-h-d6,MCTS-800-h,5671,-1,68,73.869,0,4,4,8
3646,MCTST-800-h-d6,MCTS-800-h,5672,-1,56,67.506,0,5,3,8
3647,MCTST-800-h-d6,MCTS-800-h,5673,-1,126,96.526,0,2,6,8
3748,MCTST-800-h-d6,MCTS-800-h,5774,-1,66,57.399,0,6,2,8
3749,MCTST-800-h-d6,MCTS-800-h,5775,1,101,52.43,2,0,8,6
3750,MCTST-800-h-d6,MCTS-800-h,5776,1,59,69.404,4,0,8,4
3751,MCTST-800-h-d6,MCTS-800-h,5777,-1,60,69.196,0,5,3,8
3684,MCTST-800-h-d6,MCTS-800-h,5710,-1,110,52.263,0,1,7,8
3685,MCTST-800-h-d6,MCTS-800-h,5711,1,173,92.593,1,0,8,7
3686,MCTST-800-h-d6,MCTS-800-h,5712,-1,148,99.742,0,3,5,8
3687,MCTST-800-h-d6,MCTS-800-h,5713,1,85,53.291,1,0,8,7
3720,MCTST-800-h-d6,MCTS-800-h,5746,-1,50,46.455,0,3,5,8
3721,MCTST-800-h-d6,MCTS-800-h,5747,1,97,66.223,1,0,8,7
3722,MCTST-800-h-d6,MCTS-800-h,5748,-1,90,101.193,0,2,6,8
3723,MCTST-800-h-d6,MCTS-800-h,5749,-1,54,54.511,0,5,3,8
