game_id,agent_p1,agent_p2,seed,winner,turns,time_sec,p1_alive,p2_alive,p1_captures,p2_captures
94,MCTST-800-h,MCTST-800-h-d2,2120,1,67,75.588,2,0,8,6
95,MCTST-800-h,MCTST-800-h-d2,2121,1,71,63.247,2,0,8,6
168,MCTST-800-h,MCTST-800-h-d2,2194,-1,74,84.315,0,3,5,8
169,MCTST-800-h,MCTST-800-h-d2,2195,1,97,55.742,2,0,8,6
170,MCTST-800-h,MCTST-800-h-d2,2196,-1,72,70.979,0,2,6,8
171,MCTST-800-h,MCTST-800-h-d2,2197,-1,94,52.43,0,1,7,8
4,MCTST-800-h,MCTST-800-h-d2,2030,1,127,52.166,1,0,8,7
5,MCTST-800-h,MCTST-800-h-d2,2031,-1,56,46.11,0,4,4,8
6,MCTST-800-h,MCTST-800-h-d2,2032,-1,58,61.877,0,3,5,8
7,MCTST-800-h,MCTST-800-h-d2,2033,1,141,105.542,2,0,8,6
108,MCTST-800-h,MCTST-800-h-d2,2134,-1,96,74.18,0,1,7,8
109,MCTST-800-h,MCTST-800-h-d2,2135,-1,80,69.687,0,1,7,8
110,MCTST-800-h,MCTST-800-h-d2,2136,-1,56,61.042,0,6,2,8
111,MCTST-800-h,MCTST-800-h-d2,2137,-1,122,61.573,0,4,4,8
96,MCTST-800-h,MCTST-800-h-d2,2122,-1,112,79.243,0,2,6,8
97,MCTST-800-h,MCTST-800-h-d2,2123,-1,98,78.629,0,3,5,8
98,MCTST-800-h,MCTST-800-h-d2,2124,-1,52,52.756,0,5,3,8
99,MCTST-800-h,MCTST-800-h-d2,2125,1,101,55.969,1,0,8,7
16,MCTST-800-h,MCTST-800-h-d2,2042,1,55,48.744,4,0,8,4
17,MCTST-800-h,MCTST-800-h-d2,2043,1,43,62.873,5,0,8,3
18,MCTST-800-h,MCTST-800-h-d2,2044,-1,92,86.905,0,4,4,8
19,MCTST-800-h,MCTST-800-h-d2,2045,1,113,68.932,1,0,8,7
148,MCTST-800-h,MCTST-800-h-d2,2174,-1,64,69.583,0,3,5,8
149,MCTST-800-h,MCTST-800-h-d2,2175,1,57,59.771,5,0,8,3
150,MCTST-800-h,MCTST-800-h-d2,2176,1,111,70.899,1,0,8,7
151,MCTST-800-h,MCTST-800-h-d2,2177,1,63,67.165,1,0,8,7
80,MCTST-800-h,MCTST-800-h-d2,2106,1,51,61.06,7,0,8,1
81,MCTST-800-h,MCTST-800-h-d2,2107,1,45,54.283,6,0,8,2
82,MCTST-800-h,MCTST-800-h-d2,2108,1,101,77.432,2,0,8,6
83,MCTST-800-h,MCTST-800-h-d2,2109,-1,96,77.637,0,4,4,8
8,MCTST-800-h,MCTST-800-h-d2,2034,1,97,58.53,3,0,8,5
9,MCTST-800-h,MCTST-800-h-d2,2035,-1,66,75.878,0,3,5,8
10,MCTST-800-h,MCTST-800-h-d2,2036,1,69,67.025,2,0,8,6
11,MCTST-800-h,MCTST-800-h-d2,2037,1,57,69.32,5,0,8,3
164,MCTST-800-h,MCTST-800-h-d2,2190,-1,96,74.471,0,3,5,8
165,MCTST-800-h,MCTST-800-h-d2,2191,-1,70,68.718,0,3,5,8
166,MCTST-800-h,MCTST-800-h-d2,2192,1,79,76.923,1,0,8,7
167,MCTST-800-h,MCTST-800-h-d2,2193,-1,110,53.313,0,1,7,8
136,MCTST-800-h,MCTST-800-h-d2,2162,1,63,56.151,2,0,8,6
137,MCTST-800-h,MCTST-800-h-d2,2163,1,69,52.9,2,0,8,6
138,MCTST-800-h,MCTST-800-h-d2,2164,-1,80,72.302,0,4,4,8
